3089,3237
2843,914
3800,3305
2101,3792
4086,926
3467,1051
861,4123
535,1947
3754,2778
1368,2337
3440,3037
2850,2152
2498,3747
1743,3538
1766,1138
531,3149
1417,3702
3116,3151
1817,1753
2569,3109
590,3923
3800,3853
3066,4335
547,2405
1666,1409
3457,3729
2206,569
3674,2091
9,1737
1144,339
1666,1355
1508,2256
4143,2608
3347,3043
17,2342
3047,4334
2096,1957
810,1316
4126,398
2595,1101
1492,486
1770,2343
378,1200
4071,2994
2346,1882
3084,2459
1121,556
4161,2048
2835,3227
2805,123
918,595
3450,2542
1023,439
683,2728
3036,1095
2664,1132
3589,61
1743,518
4134,733
4075,1697
3662,2793
1263,3002
381,3247
3151,4355
1686,3073
784,2048
2304,4255
4200,1798
2590,4317
3221,3824
1941,2091
324,2798
1961,970
1544,1297
1566,3990
418,4355
2656,623
3558,2386
239,1797
352,2013
1768,1686
1495,2586
2312,222
1384,511
3618,3489
2382,2271
4370,297
2247,3221
984,2074
2559,3796
332,786
3927,985
98,4270
621,3416
185,775
1249,730
2377,958
2154,1970
1040,1487
3926,2018
3750,28
162,3761
927,4384
1483,3315
3355,1789
232,730
2813,2050
3890,2718
4143,1216
1268,260
2991,2339
686,2826
1647,1782
1040,1768
2355,3041
4047,3825
2495,2933
3501,281
4409,3221
2016,2566
1502,3387
1904,3182
1989,1093
1338,914
3606,2440
2568,2249
3654,1363
359,115
1068,2294
2466,3291
3104,2684
1855,1338
2451,3252
2992,57
2388,2909
1924,3275
1184,2939
1598,4331
1945,2718
520,2673
165,2357
2909,2547
1919,2031
1676,3986
1603,4314
2379,2464
1073,730
2877,2137
2910,3351
1235,33
3988,3756
3337,2192
1645,2232
2590,339
280,3744
1773,4065
3059,1891
66,3296
1669,472
2524,860
1399,1496
3576,4154
3589,2020
1197,2779
2876,3684
686,2663
2942,3203
3151,1089
4099,1009
4315,6
67,868
3833,3974
843,1461
95,1595
3450,321
3519,2371
2451,1857
57,284
3369,2379
148,2788
1053,3731
3028,1911
3791,3663
3481,2942
3530,3112
3633,4170
2427,3737
2369,3066
90,3520
1595,934
91,2405
2535,2665
3579,3964
2835,4262
3308,522
3787,4132
467,1316
4301,1818
2949,4187
1814,2674
2394,297
3586,4374
2001,4355
3926,1734
767,2942
329,836
2949,395
2745,497
2313,2291
3477,3248
17,2033
4011,730
2264,2099
2297,3774
2491,3947
2851,57
1426,3073
246,2714
4193,4065
1617,1185
1739,2098
2138,629
4355,756
2931,4052
3503,771
1947,4294
3788,1504
1196,3046
3411,1844
2022,3074
3057,287
2091,1132
2430,3492
4172,2634
3336,4373
518,64
2049,2244
1924,4367
2552,1025
352,3131
3163,1131
2258,1908
1268,2917
517,2885
1102,3283
799,860
751,2294
3305,4046
2385,1241
799,2779
1467,2000
3684,1544
1866,536
3355,942
434,106
4322,2294
3589,3918
3801,2781
1739,1889
3576,3498
636,1318
3357,2843
3576,2027
3780,2222
4120,4173
165,2413
1909,4290
4057,2332
3601,656
1521,3236
862,3046
4208,460
3050,4343
3546,2150
4157,2232
22,2204
1466,3987
4113,2343
1205,439
1121,3281
119,2662
1869,2077
75,552
3800,608
3799,1905
3470,2263
1268,1540
1052,2116
2136,2714
677,3388
2093,2661
1064,3795
2995,1055
3264,363
3889,2116
4082,4290
517,2547
2530,2728
1123,3468
3516,3690
782,2137
4153,757
608,1789
4208,1755
1785,1928
4193,1132
2242,4087
2219,412
590,3845
2062,2528
3188,695
1739,1132
1789,4306
3501,3583
2790,3551
1268,1776
750,3992
2283,1455
581,1626
759,1928
1789,942
2682,2046
1933,2942
1926,3968
3786,2273
49,3359
972,783
3748,2171
3338,17
826,90
3641,1636
827,1234
1589,4227
59,798
2147,3060
2590,1144
3281,4377
1561,339
841,2172
1555,3795
536,2420
1221,734
1268,3281
556,2046
2669,123
2348,1350
108,193
953,3203
2795,2824
98,1475
1129,2046
2636,2050
1203,4340
3333,3281
3505,2844
622,1221
2272,4242
2796,123
3751,3164
2275,75
2778,4066
641,3596
3528,1887
2301,3503
4308,1980
4046,4317
1663,541
2346,1385
535,1751
1227,486
1564,1139
822,4294
3452,1595
2183,3590
4042,2542
2860,82
291,2547
6,2669
3209,2240
4190,3079
1451,3074
1053,1776
4239,1518
1964,3054
1645,3819
325,761
1230,2477
1610,3436
2365,3410
3581,1905
4271,514
4191,786
2496,3596
3993,1863
246,2294
3907,3346
3142,3002
1497,3321
2027,1970
4284,3335
4400,3246
1885,2748
3507,304
260,2091
3465,2927
548,2379
3709,3252
3837,2062
1048,1481
2915,619
2226,2819
264,780
2426,3711
1817,2734
2313,3074
4033,2018
4002,1316
2005,1234
4193,116
1634,799
1674,2405
1476,1681
799,1872
1755,2140
2369,1418
4036,3843
3281,1700
944,592
2030,2478
3159,3283
771,222
2942,3690
2559,1354
4042,1093
913,1457
4056,2729
378,282
312,1098
4038,2212
2094,390
2037,828
3659,4010
3563,3491
3436,1928
3726,1857
730,123
1208,3275
1467,1970
559,1108
911,3235
3170,2191
1470,3000
272,2601
1601,4367
4323,486
2805,3281
3486,1967
3865,873
3729,3301
517,123
2060,407
91,1463
1950,1200
4370,2770
757,4097
3860,3487
2824,341
1328,1562
1145,1591
1041,2722
598,5
1597,4154
4179,1972
3860,9
409,3393
4171,642
2214,1865
2436,3081
3930,2246
1300,2294
3949,2517
4166,2762
984,3234
1576,1750
2781,2448
1466,4237
3267,1795
1279,1905
1017,2831
1495,3918
3915,1267
3406,1042
793,4206
1857,3074
17,4242
4363,1482
1009,2775
863,2216
4193,3274
3316,222
1196,862
180,3293
816,4074
2779,1316
3876,3030
844,64
718,3383
403,4334
3553,3046
3554,3523
2790,1631
1018,323
1606,2026
2850,2959
3450,6
3436,1204
2707,3381
2434,1865
1431,525
3281,3252
2749,1901
203,3258
2485,2252
1939,3947
300,948
876,521
2861,2788
1268,116
3602,1633
364,2374
2001,2037
2878,2374
744,536
2403,1316
542,2022
4161,123
1890,229
3856,2560
2390,3410
11,1987
3424,3156
2850,67
289,1845
4185,232
3674,2046
1018,4193
2878,2116
1734,2018
4372,2238
2485,3684
9,3590
740,3337
844,522
2760,1928
1440,1559
2123,771
2573,107
476,3074
1869,733
1164,3236
1089,2027
3496,638
1028,2046
1717,2591
1140,386
4280,1928
921,3298
1783,3552
3781,3863
701,2486
1201,2555
3590,9
984,4244
1660,2120
2680,3502
2711,2046
3153,1971
23,1226
54,941
189,1655
2789,1193
3824,2052
2157,1394
4169,1688
3014,1077
1166,1929
1574,84
2200,3708
1672,3037
4277,1132
1772,2046
2858,156
2353,1987
221,2542
18,3758
2917,2542
2556,690
2495,3137
3665,2909
1023,2729
531,249
4013,2119
3904,1750
4041,2478
77,2630
1171,503
935,910
4137,3882
1295,2377
274,4248
999,3074
3469,2246
1624,3951
1540,2542
1393,1796
4116,153
824,3674
3045,3381
1440,3576
2481,987
2615,2985
2525,2983
4067,4064
2263,4373
2810,1830
59,1786
1040,641
1921,3381
1206,1029
3075,3475
907,1326
2711,860
3199,3731
2877,3370
1989,1025
4069,3571
3944,2294
1233,2352
2484,2630
630,2811
1867,2668
931,3334
3508,912
2213,2398
1389,1441
2843,1855
1440,503
2489,1167
3048,74
3977,1785
4409,2357
3816,1408
2525,3759
275,2994
3151,958
4101,705
2080,870
3620,249
1012,3798
1268,2844
910,344
2408,28
111,1129
883,2714
1490,1937
2978,1857
1276,3419
593,4039
2884,981
2040,625
1773,1604
4215,1426
2145,1744
405,1941
1258,1835
2697,3663
3548,2509
4369,155
347,3157
556,2542
3334,2294
464,1541
2411,406
638,2318
4337,1735
3010,2562
2638,504
2751,443
1121,1297
1634,2540
4347,700
1358,1522
1925,4268
2817,3054
1631,1627
3682,3381
1449,27
4326,4297
1467,958
8,2533
300,874
1761,3714
1860,1320
3039,3955
1806,2476
3918,2374
1467,4114
2663,2031
964,2068
17,1095
2544,1748
2259,2967
3836,2229
1739,1633
1821,2744
551,3404
3754,3921
1462,2464
3006,2238
3765,2829
601,3790
2960,3352
2494,2396
3979,3090
4142,467
918,94
3882,1750
2853,168
3202,1656
2868,1058
1688,2619
646,1751
1966,828
3369,4131
2378,1496
1219,2598
3974,1408
3496,1148
929,554
1137,1946
2485,2909
4177,504
1043,2819
1121,1857
1806,1688
2324,3952
2779,4087
3434,4117
2852,1527
3273,2027
373,1928
116,2091
1392,2598
4130,2650
1189,1281
602,3666
2209,1763
1495,6
4038,2526
2242,2013
2875,2027
2667,1245
4247,20
2773,3570
2524,2552
280,2343
629,63
767,2027
1063,2179
904,949
2388,2252
1813,2138
3946,1601
994,1281
3141,3596
807,1827
2908,661
1103,2554
1775,748
1432,4163
336,2762
3807,2202
1021,35
203,2776
2659,3074
3240,2927
2432,700
1140,3103
594,429
3353,1612
2938,4365
4374,1835
1268,1747
2827,2926
1275,3089
395,144
4377,2046
3393,780
3424,1087
3090,2705
1606,2018
921,4290
2170,3005
54,641
1856,2374
410,1957
17,1211
2727,3274
3153,1392
475,269
1440,61
1249,1207
2530,752
2909,3252
819,3532
214,2864
517,2542
2468,1872
1985,1061
1906,2046
2544,248
2250,794
3355,531
4299,653
2534,2405
4271,4064
420,2631
849,432
1773,1966
4266,1878
848,682
527,556
3135,594
1364,509
531,4046
4322,116
1208,1129
1417,863
1352,3041
4004,1607
4132,3487
260,1132
4270,3590
3508,3147
290,719
3250,4065
1194,730
4194,4111
1223,3954
2552,155
4064,2294
4150,1408
227,808
111,2774
2020,2793
1738,2831
56,2444
3685,1590
3676,2171
2952,1612
4377,3226
2621,3334
826,4263
605,1760
3992,346
3835,1401
528,3214
984,3902
1673,2655
1373,323
3826,4227
3891,620
26,3461
3802,594
2891,4355
4275,3715
2135,1129
1525,1486
1680,1093
1939,2942
965,774
2043,3497
1315,4029
2244,1857
1228,3352
3958,4294
2850,3918
3401,2715
2693,186
3332,2003
1161,2834
230,1749
4193,3602
282,1047
2853,3644
3093,3944
3567,3859
2617,3095
1836,2123
1404,4161
2297,3680
416,1756
767,1776
2687,3624
2230,542
2199,1627
2850,3149
1483,2594
1383,1620
1723,378
2106,616
1495,730
4333,1669
3355,3945
413,1481
2151,3625
3170,1710
4224,3867
70,1122
4114,3073
1431,2159
1736,3171
2127,2379
3908,1918
18,4039
542,3281
804,3765
442,2643
349,2946
3464,2294
1770,2598
3675,210
2491,3074
3616,4064
2479,1093
1420,3725
4156,2294
4034,3277
3801,3877
2540,1316
1157,3074
1319,3283
1520,4000
3116,291
2763,2514
4234,752
4286,3204
453,3113
2779,2013
2229,4228
2261,3950
2060,1222
2842,3748
4020,2420
69,721
2519,2822
404,3203
2860,2179
1516,2212
125,2907
4401,2468
1601,3690
767,3731
1806,1721
3957,2537
1507,409
2872,1233
6,1700
1766,763
2850,2793
116,2956
3560,943
1578,1441
2924,1365
2861,3378
965,3699
2365,2020
766,2137
2986,3957
1409,3275
3731,3074
61,4228
1772,730
4309,2986
596,3974
3078,3336
999,2547
2719,3620
3104,4193
2005,4293
1962,3085
3956,807
1968,1924
2085,1170
2097,613
1094,2021
674,4242
2916,3614
4188,4080
3221,4395
2132,4209
2112,519
3589,291
4015,1504
1925,3283
1146,2383
542,2116
1509,4060
2954,2405
1784,1475
2143,3749
453,3826
3226,1700
3915,1083
4260,1947
942,4306
1510,1267
2183,2817
4042,1540
830,1442
1942,4314
2844,102
2629,4178
1768,1970
2941,514
3424,3758
1850,2798
1596,4369
379,641
3136,2448
3839,2929
3185,2137
650,3545
1422,4317
372,2020
1483,113
2079,2309
2605,2548
2402,177
2931,233
2621,2540
506,1355
4056,3250
136,658
599,1868
300,4085
83,2646
517,1243
2330,1411
372,1538
2681,1688
3413,3128
2277,2279
867,473
2467,3718
4025,2986
2529,1248
4058,1025
2154,162
1860,284
3731,1317
1596,351
1621,2935
3845,116
3945,503
1144,2537
2005,4013
861,453
3801,2956
757,2328
4171,752
2116,320
1260,494
2116,1857
2169,3007
256,1655
4191,2196
3222,2598
76,1297
2370,1633
1253,2171
3674,3836
2229,3845
3986,2699
2076,873
4185,3275
3945,2781
1608,1561
2342,4123
1661,922
3184,442
3926,1000
931,4347
3233,2322
3508,2777
4302,1138
4152,1865
2457,1940
1323,997
4295,1928
247,3366
2460,1395
3736,456
383,2540
1773,73
3177,2688
3739,3382
3199,1316
2738,97
2385,2225
629,2138
3014,3419
1789,320
3586,2171
2900,1537
4172,3983
622,1794
664,1742
1559,3836
1358,3537
1545,897
148,2359
287,1519
4268,3283
931,1018
4,2425
2522,2448
3007,2683
1641,3681
381,1865
1332,3000
2415,494
2001,1604
270,296
1406,2731
3037,104
432,3974
748,733
2590,391
2316,1969
1630,2464
2404,1737
258,3239
818,2963
1175,1504
705,1392
1773,1597
3376,3680
1561,536
1103,4133
525,2021
1948,4064
256,4337
4197,2027
4012,453
2824,553
2302,2331
361,1148
725,3557
1552,1787
3892,2877
3861,1105
2019,2222
175,3987
745,28
555,2792
3845,1316
2199,734
2175,2598
2607,2425
766,1589
910,561
2445,2364
1850,2712
3288,552
2553,3566
3481,1773
517,2046
443,320
397,694
2491,1089
4056,1215
1382,742
63,1845
3956,259
1277,1627
845,1762
3045,3682
3133,2150
1660,1404
313,2830
3525,2640
2013,1872
2943,3730
2815,3836
4215,1970
4084,2265
2260,873
3739,3283
2541,970
346,2366
742,3254
466,1032
3497,2443
1948,2881
3610,3150
1052,2374
135,3690
2858,2540
3801,3836
942,1121
2086,3873
1734,1000
3163,176
1020,9
3061,3189
3665,3877
247,458
3861,3040
4063,2653
2450,307
163,1759
4110,2600
3038,1052
1628,2616
3498,4355
3456,4193
3906,517
320,1132
2212,2154
855,3715
487,2461
632,2567
3411,2767
4237,2756
2064,114
2564,2957
2508,1014
333,1085
332,3944
2130,1346
3525,339
169,3752
535,2793
2022,4321
2323,2713
3510,938
1713,1367
1741,3536
2838,2161
861,1981
4013,2425
1136,1505
2991,1132
2778,1496
1075,3841
3524,3827
3760,450
2056,1294
4276,4193
447,2998
2940,2151
3619,2027
886,863
4072,3404
3941,3157
3674,4114
1781,4065
2022,2046
1075,3377
3176,741
4236,873
1044,1729
593,1311
3641,368
3249,1500
3586,2794
2357,3182
1966,3000
845,1246
158,4392
2001,4307
3658,17
1237,3152
1825,1928
1739,2536
3189,2321
3090,2925
2552,730
2243,3770
2430,2788
1866,2989
56,1798
3410,2420
26,1342
2339,123
2651,486
2374,2775
4400,1269
2989,2374
3258,2776
116,321
1089,756
4185,260
3940,1655
802,4378
3781,2407
220,987
102,1132
665,2065
1811,4206
1628,486
823,514
3596,2152
2355,111
944,830
1146,3078
3929,3987
1809,3701
2917,4293
2230,3274
1957,1668
223,2898
3857,2720
453,2026
1417,3246
175,4082
3065,1961
1896,224
529,3293
1264,1837
4193,1540
968,468
2239,541
3135,757
356,1595
2954,1049
690,1143
2116,2420
3365,2403
102,2027
4260,4289
2750,3074
1498,1538
3061,1607
1295,1132
1473,1144
578,4193
309,1664
2302,3254
1189,3849
1587,2279
4288,2139
319,392
1403,1320
3044,1934
3903,574
2909,974
3173,3195
1318,3359
2991,2046
695,3625
3333,4193
1417,1269
3539,781
3233,3252
572,596
565,717
3687,3150
3988,30
1990,845
4310,1130
3355,4193
3597,394
4298,2316
1656,532
3777,552
1960,3163
3893,338
3384,1969
730,4337
4040,1281
2037,1776
2114,1129
3579,320
1260,2425
2488,1462
3037,685
2815,3662
3754,977
2510,3123
1700,2527
2000,2449
431,551
3403,3393
3702,1269
2327,2793
1473,4317
925,1241
4031,4238
4232,1392
1063,82
771,2123
1812,2542
4385,1386
1157,4065
4185,6
2328,3878
4042,2046
2421,703
1228,1012
2779,1544
1811,752
610,2899
3944,260
1754,123
4326,3720
4072,551
996,993
448,970
3434,3000
691,287
263,3324
3018,3054
4260,2793
931,156
1342,3461
2001,1767
2602,3491
3164,849
1128,4396
931,3250
2096,2554
3037,3440
206,1688
225,2304
3732,1448
3281,2763
1040,1089
3505,4065
1856,2793
2073,1481
3038,2152
958,2027
605,3713
3214,3482
2394,2107
2483,938
1046,36
2313,2294
1283,3312
961,1928
1914,1679
535,1655
64,284
246,1268
1132,3074
1268,2046
790,970
2001,1215
4020,3410
823,2714
1719,1585
418,4056
3819,2232
1052,1316
4009,1392
696,4156
4406,3002
3836,2196
854,3296
3956,3915
3616,4129
3143,42
3355,3074
4377,556
2005,2119
765,1878
908,1144
766,1415
2448,556
185,1469
1473,1422
1268,3877
3316,1877
2959,2116
3661,2410
4159,4296
491,2971
839,298
219,2290
2657,1737
1234,730
3984,3271
3070,1439
453,2140
1210,1237
2580,290
2082,3817
4089,1179
3353,3534
2540,4065
4260,116
3527,4294
1765,4317
3845,2374
745,3391
1168,2303
3410,1857
4132,9
3925,1035
1009,2178
1090,2755
4011,6
542,860
232,123
1039,3558
2659,4065
494,249
877,3001
82,2404
3106,3410
2534,4199
3287,3669
1655,1797
300,648
2431,380
2388,291
1801,2176
694,397
1657,1239
908,2986
4226,551
601,1362
3070,1950
2652,601
378,1439
2772,3964
1230,3476
2694,2137
1232,169
1253,3588
2317,4119
334,2087
3226,517
1355,2420
3103,3331
232,2208
121,3715
4101,2598
2210,2699
3609,1929
173,2091
3324,3619
3999,2434
3726,1068
353,231
2734,724
4289,1316
4260,4294
542,1831
2244,2540
321,2763
2774,3074
2342,2017
291,2527
757,1556
535,2374
288,1899
3365,2468
1278,1625
1409,4099
2254,4088
3341,3346
2793,2374
2,1295
2306,2092
1426,3392
4026,724
1211,1077
115,2507
3316,271
2638,958
2087,1002
2907,3274
3986,1676
568,2821
1171,3123
1268,1479
1760,2181
3836,786
3966,2552
766,3185
1422,2744
2878,67
1516,2875
288,3921
1104,3221
2195,2477
2726,3074
3562,1472
3885,2303
1180,730
2694,1415
3353,2952
2451,2047
4322,2542
2959,542
1036,3992
1382,879
3545,2405
1906,2542
3836,2799
985,3074
542,2547
3609,3474
545,1710
1399,3238
1344,3826
4085,2840
3619,439
2049,1857
3875,1011
270,523
1402,1318
270,3835
628,514
4234,2052
4230,2027
2950,58
3944,1540
444,152
1995,2579
173,1320
3507,123
589,552
1361,690
3887,4329
2339,730
2850,3709
1297,974
2990,2374
2421,1489
1463,783
2491,2844
2488,4131
625,3057
2986,1451
1218,2881
3225,291
1760,2696
488,1129
17,1077
890,2386
2763,939
312,3214
2901,3457
471,1227
708,2046
435,3992
2859,233
651,4408
2526,1879
4122,3795
334,497
3412,3012
2229,3074
3104,2485
1131,1189
2569,2666
649,2077
4304,2648
745,1905
599,4298
2717,154
4078,3025
816,1912
2046,925
2825,1729
440,3749
1457,1002
3556,3548
2321,3218
2530,1810
3297,1528
3530,3023
3961,184
1556,3563
3749,2016
1694,3255
1876,1867
3381,914
1906,4289
3941,281
1277,1221
1085,3074
2228,1406
3315,1816
2772,3579
506,4260
2451,2485
2716,123
605,1884
2215,2152
542,3041
2062,2952
648,1470
1254,415
1675,3557
3583,281
1131,3849
3997,493
3956,1830
768,4152
2322,1194
3351,2179
2969,2728
3260,970
1093,1025
2711,2091
165,793
4262,1830
4401,1513
4193,4289
3298,1466
2978,2485
3228,2598
576,4270
3809,2963
2138,3347
1666,1457
1097,4193
3658,1935
3889,2020
1925,2243
1090,3921
3331,94
3979,305
3761,3073
3489,444
4110,664
2320,1869
3749,1251
1861,289
1060,2074
391,1144
1873,453
1268,3274
2402,1137
85,2027
21,184
2154,1879
3385,2236
2623,3913
720,1093
3726,1132
3621,3183
2339,4173
260,556
157,1411
782,2841
2286,3983
4079,1998
3397,1481
2492,3309
992,2014
1767,3073
1840,2827
3370,2473
520,2294
1729,3347
1453,370
770,735
2912,277
3940,1797
1103,410
902,3798
1753,2734
3348,3164
1469,1637
2781,1129
2504,2644
1790,2767
799,3252
1465,3943
3281,2956
237,287
3113,2093
24,552
3882,1942
1170,2635
4143,2941
4118,1305
3283,3974
924,2090
4400,2137
931,3041
2468,639
3346,2050
304,2294
3898,2046
4193,304
4169,2219
1313,4213
2590,3525
24,914
3590,4010
2636,3112
2939,451
1068,304
1559,2229
1571,624
3228,501
2076,1360
3674,1751
1902,3798
561,1408
834,3102
1776,4117
3974,1557
2357,2777
3860,4270
4221,821
611,1612
4193,4307
2213,4376
2168,195
2850,2420
2571,769
543,3720
4282,469
2888,3865
952,991
1783,2504
3940,2775
1827,2279
3952,1688
4379,284
1544,3690
4220,3944
87,1829
323,1132
1002,123
70,2765
2534,1412
1647,3135
3845,2154
1859,274
1053,1768
1029,3476
1924,1093
404,1686
1070,3879
1171,2044
3411,3545
3142,1385
3610,4383
2510,1843
3128,3413
384,981
2400,1586
4117,3073
4103,3582
126,3307
495,2955
970,3195
1846,873
1551,2350
2040,3792
71,1216
2234,730
2538,2976
4171,3824
3386,3245
2876,566
3137,2008
105,4278
89,4294
3123,1843
4322,4042
3602,4334
4067,4322
3584,1794
1166,3683
1939,73
1148,4049
3683,3183
1825,212
3933,1137
1626,1241
4025,1352
1929,3683
4123,2140
855,2352
77,2484
3553,2975
3987,4015
3394,3075
2571,2547
3733,6
3498,4154
3856,930
4228,2547
4069,3749
3345,3573
3054,3487
2334,3271
2284,2154
1466,4290
1928,3030
971,2351
3608,3884
76,3252
3665,2774
3376,285
4193,74
1208,2485
1924,123
381,1928
453,1981
992,1917
1023,1440
2879,2238
1964,3590
188,4337
1031,4014
21,2718
65,3346
1182,2469
2710,1305
2280,2935
4334,1750
1745,1408
774,965
2990,641
4142,1085
1234,3690
1451,3594
4274,897
2975,1101
2022,291
2671,914
2438,4362
4143,3944
1952,2778
1268,2294
46,2294
1896,2410
4056,3498
2534,2977
3734,1940
1258,1109
2210,3657
2734,3998
2124,3814
985,3877
161,1459
476,1615
4200,940
4057,3706
2875,3000
2985,2309
4310,3272
3196,3902
2394,3377
2596,814
66,2546
4395,2052
865,2970
977,3826
3527,1947
2526,2154
3322,3681
2136,2423
15,2541
951,3358
3684,600
2097,2060
4062,3434
1028,2542
345,4397
3686,869
3275,1025
782,2899
4340,2027
2377,756
329,2926
3500,3062
61,2524
2552,2542
1939,1089
3793,3673
3150,3897
231,1305
1170,1589
276,3805
1219,3222
2849,2171
1489,703
4293,4043
2552,249
478,1288
3450,1101
2187,1683
4222,97
4009,2660
3870,914
2212,1970
3217,3802
870,947
3576,439
2507,1815
2230,2684
1953,1383
4407,2999
1244,3488
925,3798
590,3410
4316,4005
3295,4124
3576,3731
1959,1191
1405,745
3295,212
3476,2477
2747,1109
3281,3946
122,2668
614,2034
2001,2027
1906,3690
3314,376
3184,2648
1613,2674
3838,1032
1215,1966
4323,2651
181,1981
1549,1316
2187,3588
1481,3255
506,2020
750,4133
3880,1901
700,2000
232,3747
711,3852
3362,1848
2336,554
201,184
484,4099
1503,2603
4215,2027
1268,4193
1797,169
4294,877
4056,958
2365,1538
64,155
2852,2100
2020,3527
17,3307
1653,1865
1419,4369
1711,3632
2986,339
4281,284
1023,878
3035,3505
3746,4180
773,2417
181,17
3403,2607
1421,3845
3911,3020
396,1568
481,897
135,1700
2324,734
17,2267
3761,1970
1322,412
2815,2196
1085,2547
502,3761
1783,1961
998,2653
2842,4170
3478,2674
3646,1526
1768,1767
1087,28
2210,1676
256,1797
1080,3461
2560,1200
3268,1688
282,833
2376,4040
2350,3491
2077,733
1963,1794
714,3371
3992,1668
2844,1243
3628,3535
457,2635
2365,89
3891,582
855,2693
3112,3346
2491,1747
3796,2979
594,3135
1774,284
2424,1865
1096,4237
1725,1871
714,1910
129,3921
246,2978
642,2050
2846,2307
1122,3572
3195,3173
2892,4205
1026,501
542,3074
2294,1093
1087,3045
3142,2662
2848,1756
4193,1035
633,1367
3991,3690
1672,486
1906,3074
2774,2547
2520,4299
4387,4222
3432,2983
2889,2806
4146,2020
1321,3974
306,3528
3305,1948
172,4272
700,3203
317,4300
2861,2425
966,1205
1219,2660
617,3849
1706,934
3012,971
3465,625
3107,114
3182,257
1170,2899
168,3238
1313,1601
181,1755
4101,3191
2398,749
542,4321
2229,2355
2425,1241
3813,2384
1601,6
542,1544
1085,291
332,1208
1637,775
3607,1529
1436,4161
3464,3074
3268,734
1422,2590
1356,409
4409,3824
1036,1668
3562,2598
3589,3177
4092,2405
3952,2171
3946,1700
1016,2602
4010,554
518,1149
3889,46
310,1365
3747,2542
1842,3030
1855,3381
542,3690
2215,1042
1200,115
2523,1232
4136,2150
3656,1829
3754,2831
138,3867
1468,184
1569,2067
1626,925
2788,2425
3941,2345
2972,2347
3316,1836
379,3596
1499,257
4213,556
3323,1119
3481,73
447,3227
1470,1604
2746,3538
3841,3377
1721,1605
911,1217
3599,1132
259,3824
2421,2983
2004,1688
1796,1221
3806,2642
372,1002
4265,2529
570,783
4364,1952
1461,3257
427,730
1584,299
2691,1473
3658,2272
383,459
695,914
4305,1221
916,872
1546,468
980,4337
3894,304
1360,1688
3731,4228
494,2425
3324,3944
2850,2294
165,926
3944,503
443,2986
2601,1505
2973,3958
3422,4344
2389,3585
3856,2653
2532,4350
2638,61
755,2533
4214,184
3530,2050
766,1269
2137,1589
120,1038
856,536
316,1928
4208,2186
766,258
4236,218
4038,1879
3553,1457
4083,4280
1409,123
4072,2554
1261,2660
3038,1906
2577,3758
581,3049
1320,2294
4055,179
487,2232
3151,2942
4104,3364
3273,1597
2208,1101
2425,3435
2878,1538
609,4131
876,640
2048,2552
3405,869
2697,2579
4270,2404
2547,2046
1370,2469
1070,99
3833,157
2675,1620
2269,2712
4259,2162
253,745
1621,3019
1875,3366
744,2116
105,2387
542,730
4090,114
848,3336
916,3925
433,3203
607,1897
448,1777
3869,2050
2854,2836
966,3709
408,1288
2833,8
1695,914
16,2034
1229,719
3317,1003
647,1517
768,1928
1036,262
3644,4244
1994,1172
3394,388
361,2386
4085,2365
2924,3021
3484,3216
898,2464
1673,3387
4242,2661
3876,4280
1866,3410
2447,3188
3436,2150
758,4317
135,3281
1836,1336
626,4087
4142,67
909,1633
939,4088
2550,3511
535,2355
334,3046
3682,2843
3840,3577
2524,2046
2850,3589
3086,2374
1206,1733
59,2658
2007,4337
3294,2279
4213,2046
2194,2819
3473,249
2978,3281
2233,4380
857,873
3399,3060
2070,594
518,304
2746,2116
2850,2390
2377,2942
718,4373
3186,2820
2843,4296
1831,2547
2825,3347
1112,3046
4225,2744
3285,823
4042,1042
2492,3414
1810,4206
3250,4114
1470,2840
4304,1598
2968,722
739,2046
943,287
3152,1237
2740,4096
557,4195
2815,3074
2218,3423
3648,3045
15,450
3919,2663
766,3017
1751,786
3466,1865
2726,1479
4239,115
1473,503
1556,3491
309,4070
3505,2027
1009,1199
4130,734
1515,1568
3831,552
1757,3252
1734,4153
1883,1725
2625,3153
4193,4215
3854,296
1421,2673
1781,4334
4004,2211
2621,4193
2466,2602
2047,3456
2139,736
1941,2327
425,1183
4399,947
1856,2178
2120,4065
3169,925
1955,3074
2079,950
577,2690
3202,3311
3378,2788
2540,700
3627,580
622,734
4160,2093
2664,2451
1463,3354
1107,1327
2317,2579
980,1132
3199,767
3671,1832
2736,2061
2526,700
1255,3961
4313,2718
1997,3160
3836,137
3010,3731
3386,2050
3156,3301
160,4193
4397,345
92,1727
3199,2458
3240,2400
4159,2151
1208,4051
1073,1601
3515,2393
2306,2050
223,1006
933,938
789,1537
3317,1256
2403,1857
3365,503
409,2890
3116,4065
1737,906
3199,828
286,571
663,3666
542,1601
3845,3709
2527,1243
2322,2294
683,2052
2298,1010
4079,1385
1268,2091
2360,1748
4019,1847
1947,2178
1310,3424
2692,3549
518,3538
4085,1970
3035,3396
770,1108
4189,1561
1099,2309
3907,257
2844,4228
4260,459
3806,1047
2622,1969
4409,4206
3977,1865
948,497
3514,2436
2751,1316
2305,1166
3569,2204
2505,1410
4352,2793
1040,1966
2384,3813
2944,1910
3027,2414
1582,945
2672,2050
1397,520
3576,2001
1203,2844
130,1538
2824,4010
3372,4111
970,15
28,159
2543,3601
4302,1766
